time,price
767,5631.35
768,5646.07
769,5646.07
770,5646.07
771,5646.07
772,5646.07
773,5646.07
774,5759.07
775,5773.20
776,6154.59
777,5900.33
778,5646.07
779,5646.07
780,5646.07
781,5646.07
782,5646.07
783,5646.07
784,5815.58
785,6493.61
786,5914.46
787,6493.61
788,5730.82
789,5646.07
790,5646.07
791,5646.07
792,4756.07
793,4756.07
794,4756.07
795,4756.07
796,4756.07
797,4756.07
798,4756.07
799,4756.07
800,4756.07
801,4756.07
802,4756.07
803,3640.57
804,3353.82
805,3837.42
806,4032.74
807,4756.07
808,4756.07
809,4756.07
810,4756.07
811,4756.07
812,4756.07
813,4756.07
814,4756.07
815,4756.07
816,4753.69
817,4753.69
818,4753.69
819,4753.69
820,4753.69
821,4753.69
822,4753.69
823,4753.69
824,4570.58
825,4631.62
826,3838.18
827,3838.18
828,3838.18
829,3838.18
830,3838.18
831,3838.18
832,5217.19
833,6981.32
834,7121.41
835,7156.73
836,7156.73
837,6889.31
838,6774.95
839,6981.32
840,6664.64
841,6418.03
842,6418.03
843,6418.03
844,4769.04
845,4741.09
846,5747.26
847,6463.11
848,6465.81
849,6250.34
850,4741.09
851,4498.50
852,3831.40
853,5642.04
854,6166.49
855,6693.63
856,7043.16
857,7169.68
858,7104.95
859,7119.66
860,7169.68
861,7169.89
862,7169.90
863,7169.68
864,7164.06
865,7164.06
866,7044.38
867,6804.59
868,6477.90
869,6472.00
870,6476.17
871,6478.94
872,6011.59
873,7077.14
874,7164.06
875,7158.47
876,6764.32
877,4740.67
878,4740.67
879,4945.91
880,6472.00
881,6861.53
882,6986.07
883,7439.45
884,7238.74
885,7027.41
886,6737.79
887,6478.94
888,6919.50
889,6673.35
890,6673.35
891,6673.35
892,6673.35
893,6981.04
894,7090.84
895,7180.46
896,7133.61
897,6901.70
898,6772.86
899,6538.54
900,6538.54
901,7042.04
902,7294.65
903,7362.68
904,7192.61
905,7095.43
906,7178.62
907,7197.00
908,7188.18
909,7180.46
910,7171.27
911,6734.89
912,6570.43
913,6562.20
914,6563.08
915,6572.71
916,6572.71
917,6572.71
918,6863.23
919,6915.30
920,6567.10
921,5235.79
922,4793.65
923,4793.65
924,4793.65
925,4793.65
926,4793.65
927,5527.33
928,6756.46
929,7034.17
930,7173.79
931,7173.79
932,7173.79
933,7173.79
934,7151.01
935,6659.49
936,6518.88
937,6518.88
938,6518.88
939,6518.88
940,6511.34
941,6510.32
942,6721.01
943,7029.21
944,5992.78
945,4776.83
946,3564.64
947,2961.59
948,2961.59
949,2961.59
950,4514.01
951,4776.83
952,4776.83
953,4776.83
954,4776.83
955,4776.83
956,4635.21
957,4149.67
958,3482.80
959,2961.59
960,3411.08
961,3411.08
962,3425.65
963,3520.36
964,3520.36
965,3520.36
966,3520.36
967,3520.36
968,3507.61
969,3411.08
970,3411.08
971,3411.08
972,3411.08
973,3411.08
974,3411.08
975,3411.08
976,3427.47
977,6164.13
978,6406.46
979,6406.46
980,6406.46
981,6262.16
982,3520.36
983,3520.36
984,3439.76
985,3439.76
986,3439.76
987,3439.76
988,3439.76
989,3439.76
990,3439.76
991,3439.76
992,3406.59
993,3371.14
994,3371.14
995,3371.14
996,3371.14
997,3371.14
998,3371.14
999,3371.14
1000,3408.88
1001,4489.29
1002,6438.43
1003,6438.43
1004,6438.43
1005,4789.16
1006,3439.76
1007,3439.76
1008,3448.36
1009,3448.36
1010,3448.36
1011,3448.36
1012,3448.36
1013,5252.51
1014,6374.01
1015,6374.01
1016,5806.44
1017,3768.41
1018,3448.36
1019,3392.12
1020,3409.58
1021,3448.36
1022,3448.36
1023,4131.01
1024,6395.98
1025,6886.66
1026,6496.47
1027,7246.85
1028,7252.96
1029,6502.66
1030,6453.12
1031,6453.12
1032,4588.36
1033,3817.61
1034,3817.61
1035,3817.61
1036,3817.61
1037,3817.61
1038,6199.32
1039,6449.22
1040,6156.79
1041,4568.38
1042,6473.50
1043,6369.45
1044,5603.89
1045,3817.61
1046,4432.11
1047,6473.50
1048,6995.16
1049,7248.41
1050,7278.90
1051,7478.39
1052,7478.39
1053,7336.16
1054,7270.25
1055,7251.69
1056,7250.10
1057,7250.10
1058,7250.10
1059,6945.42
1060,6485.05
1061,6485.05
1062,6485.05
1063,6485.05
1064,5362.52
1065,3836.14
1066,3825.04
1067,3614.29
1068,3614.29
1069,3784.37
1070,4224.92
1071,6856.58
1072,7163.78
1073,7119.22
1074,7204.59
1075,7266.02
1076,7266.02
1077,7266.02
1078,7266.02
1079,7266.02
1080,7291.85
1081,7270.09
1082,7246.84
1083,7221.25
1084,6865.07
1085,6522.13
1086,7027.51
1087,7027.51
1088,6411.42
1089,3930.68
1090,3615.56
1091,3615.56
1092,3615.56
1093,4794.97
1094,6614.52
1095,7027.51
1096,7226.04
1097,7291.85
1098,7257.34
1099,7246.84
1100,7246.84
1101,7181.04
1102,6866.65
1103,6863.93
1104,6871.01
1105,6834.89
1106,6501.96
1107,5496.09
1108,4026.14
1109,4026.14
1110,4026.14
1111,4003.09
1112,3828.50
1113,3648.62
1114,3612.64
1115,3612.64
1116,3612.64
1117,3612.64
1118,3663.01
1119,3828.50
1120,4402.13
1121,6884.73
1122,7020.95
1123,7235.82
1124,7251.17
1125,4942.67
1126,6070.41
1127,6362.78
1128,6281.52
1129,6281.52
1130,6281.52
1131,5088.78
1132,3813.78
1133,3813.78
1134,3813.78
1135,3752.61
1136,3609.89
1137,3533.25
1138,3418.28
1139,3418.28
1140,3418.28
1141,3498.12
1142,3609.89
1143,3776.40
1144,4646.57
1145,7109.72
1146,7233.67
1147,7190.99
1148,7000.86
1149,7000.86
1150,7052.39
1151,7298.68
1152,7301.34
1153,6760.57
1154,6484.85
1155,6330.15
1156,5674.86
1157,3770.08
1158,3602.86
1159,3602.86
1160,3566.25
1161,3428.97
1162,3469.25
1163,3432.63
1164,3470.16
1165,3470.16
1166,3578.53
1167,3602.86
1168,3534.07
1169,6023.83
1170,6292.83
1171,6292.83
1172,6292.83
1173,6321.04
1174,6478.46
1175,6414.55
1176,6373.19
1177,6373.19
1178,6373.19
1179,6334.22
1180,6295.25
1181,6295.25
1182,6478.11
1183,6552.77
1184,6038.60
1185,3668.19
1186,3608.83
1187,3608.83
1188,3608.83
1189,5668.42
1190,6370.59
1191,6809.18
1192,7266.27
1193,7266.27
1194,7266.27
1195,7362.23
1196,7417.78
1197,7625.20
1198,7763.48
1199,7763.48
1200,7760.24
1201,7552.27
1202,7256.39
1203,7272.14
1204,7249.69
1205,7240.32
1206,7240.32
1207,7192.69
1208,6564.42
1209,6471.83
1210,6562.90
1211,6560.30
1212,6310.57
1213,7019.63
1214,7146.09
1215,7264.27
1216,7401.89
1217,7415.57
1218,7415.57
1219,7774.41
1220,7811.88
1221,7807.79
1222,7273.54
1223,7535.21
1224,7745.46
1225,7722.91
1226,7288.38
1227,7242.13
1228,7162.69
1229,7086.17
1230,7242.13
1231,7242.13
1232,7242.13
1233,7242.13
1234,7242.13
1235,7241.40
1236,6779.72
1237,6566.18
1238,7237.19
1239,7242.13
1240,7270.05
1241,7357.96
1242,7341.62
1243,7241.40
1244,7150.60
1245,6924.71
1246,7546.18
1247,7310.80
1248,7542.45
1249,7594.86
1250,7594.86
1251,7592.10
1252,7429.37
1253,7429.37
1254,7536.94
1255,7540.95
1256,7274.66
1257,6724.57
1258,5309.96
1259,4353.24
1260,5230.44
1261,3616.86
1262,6285.05
1263,7350.20
1264,7525.79
1265,7894.83
1266,8142.30
1267,8217.67
1268,7959.87
1269,7713.94
1270,7556.24
1271,7476.26
1272,7274.39
1273,7274.39
1274,7274.39
1275,7274.39
1276,7263.43
1277,7266.56
1278,7450.79
1279,7503.70
1280,7260.81
1281,6686.34
1282,4030.15
1283,3622.61
1284,3622.61
1285,3631.35
1286,4534.79
1287,7113.70
1288,7263.59
1289,7510.77
1290,7732.02
1291,7732.02
1292,7732.02
1293,7683.76
1294,7327.31
1295,7262.12
1296,7250.75
1297,7250.75
1298,7250.75
1299,7250.75
1300,7250.75
1301,7250.75
1302,7250.75
1303,6941.90
1304,5251.79
1305,4314.90
1306,4314.90
1307,4314.90
1308,4314.90
1309,4314.90
1310,4314.90
1311,5439.17
1312,7054.22
1313,7559.19
1314,7786.68
1315,7810.18
1316,7824.83
1317,7830.73
1318,7807.11
1319,7778.88
1320,8123.14
1321,7917.17
1322,7764.86
1323,7764.86
1324,7565.64
1325,7367.32
1326,7271.57
1327,7257.34
1328,6227.22
1329,4311.09
1330,4311.09
1331,4129.38
1332,4074.08
1333,4279.49
1334,4510.52
1335,6305.38
1336,6706.81
1337,7266.65
1338,7432.21
1339,7750.43
1340,7764.86
1341,7604.70
1342,7538.29
1343,7764.86
1344,7894.47
1345,7898.58
1346,7898.58
1347,7851.18
1348,7816.41
1349,7816.41
1350,7838.05
1351,7847.32
1352,7552.25
1353,7328.85
1354,7280.89
1355,7280.89
1356,7280.89
1357,7280.89
1358,7644.95
1359,7847.32
1360,7934.87
1361,8208.01
1362,8208.01
1363,8208.01
1364,8208.01
1365,8035.38
1366,7886.73
1367,7841.14
1368,7818.35
1369,7818.35
1370,7818.35
1371,7555.57
1372,7415.35
1373,7496.58
1374,7445.64
1375,6533.05
1376,4302.82
1377,4095.80
1378,4063.95
1379,4127.72
1380,4076.71
1381,4063.95
1382,4073.52
1383,4490.42
1384,4955.44
1385,7252.07
1386,7265.31
1387,7343.25
1388,7402.85
1389,7402.85
1390,7288.23
1391,7199.14
1392,7242.50
1393,7242.50
1394,7242.50
1395,7150.86
1396,7064.05
1397,7242.50
1398,7330.90
1399,7365.85
1400,6892.09
1401,4728.42
1402,4296.93
1403,4296.93
1404,4296.93
1405,5098.27
1406,4296.93
1407,6259.82
1408,6991.71
1409,7424.89
1410,7390.31
1411,7378.25
1412,7378.25
1413,7330.73
1414,7242.50
1415,7242.50
1416,7267.41
1417,7152.21
1418,7088.66
1419,7267.41
1420,7267.41
1421,7267.41
1422,7267.41
1423,7267.41
1424,6675.82
1425,4479.34
1426,4199.35
1427,4306.83
1428,4306.83
1429,5894.00
1430,6699.41
1431,7335.96
1432,7564.36
1433,7856.26
1434,7962.03
1435,8286.53
1436,8314.70
1437,7993.61
1438,7712.51
1439,7469.46
1440,7475.72
1441,7398.87
1442,7258.07
1443,7258.07
1444,7258.07
1445,7258.07
1446,7258.07
1447,7258.07
1448,7178.27
1449,4554.60
1450,4306.07
1451,4306.07
1452,4306.07
1453,4306.07
1454,4306.07
1455,6886.04
1456,7475.14
1457,7475.86
1458,7475.98
1459,7475.98
1460,7475.98
1461,7473.67
1462,7473.04
1463,7473.04
1464,7420.53
1465,7420.53
1466,7420.53
1467,7334.36
1468,7276.91
1469,7348.72
1470,7420.53
1471,7420.53
1472,7255.85
1473,5127.07
1474,4305.96
1475,4305.96
1476,4305.96
1477,4305.96
1478,4305.96
1479,5942.13
1480,6899.17
1481,7267.12
1482,7420.53
1483,7420.53
1484,7420.53
1485,7420.53
1486,7279.30
1487,7276.91
1488,7276.06
1489,7276.06
1490,7354.44
1491,7410.42
1492,7410.42
1493,7410.42
1494,7389.82
1495,6896.51
1496,5377.78
1497,4296.05
1498,3658.72
1499,2977.44
1500,2977.44
1501,3702.68
1502,4296.05
1503,4904.52
1504,6565.11
1505,7259.66
1506,7396.98
1507,7410.42
1508,7690.55
1509,7862.61
1510,7847.54
1511,7410.42
1512,7414.32
1513,7391.24
1514,7288.45
1515,7288.45
1516,7288.45
1517,7595.01
1518,7851.93
1519,7893.75
1520,7893.75
1521,7542.16
1522,7288.45
1523,6689.45
1524,6948.46
1525,7216.59
1526,7393.34
1527,7426.62
1528,7424.39
1529,7602.71
1530,7869.73
1531,7896.72
1532,7896.72
1533,7896.72
1534,7896.72
1535,7896.72
1536,7906.16
1537,7810.02
1538,7541.60
1539,7487.92
1540,7342.30
1541,7309.61
1542,7565.76
1543,7749.82
1544,7305.63
1545,5952.30
1546,4306.95
1547,4306.95
1548,4306.95
1549,4669.41
1550,7304.81
1551,7582.91
1552,7909.47
1553,7909.47
1554,7909.47
1555,7959.34
1556,7967.36
1557,7927.84
1558,7925.76
1559,7925.76
1560,8222.81
1561,7918.10
1562,7918.10
1563,7889.64
1564,7580.60
1565,7700.11
1566,7892.12
1567,7911.27
1568,7784.52
1569,7304.05
1570,7304.05
1571,6427.80
1572,5778.40
1573,7037.51
1574,7335.48
1575,7449.78
1576,7625.34
1577,7918.10
1578,7918.10
1579,7938.06
1580,7966.00
1581,7966.00
1582,7966.00
1583,7929.28
1584,8241.66
1585,7934.37
1586,7933.76
1587,7933.76
1588,7933.76
1589,7933.76
1590,7933.76
1591,7690.23
1592,7318.46
1593,7318.46
1594,7318.46
1595,7318.46
1596,7318.46
1597,7717.71
1598,7933.76
1599,7950.04
1600,8291.72
1601,8995.81
1602,8791.30
1603,8405.01
1604,9747.83
1605,9898.23
1606,8736.55
1607,8314.12
1608,8330.51
1609,8247.92
1610,7975.83
1611,7931.30
1612,7931.30
1613,7931.30
1614,7931.30
1615,7924.27
1616,7825.78
1617,7459.51
1618,7315.70
1619,7315.70
1620,7307.47
1621,7532.78
1622,7863.97
1623,7931.30
1624,7943.38
1625,8212.53
1626,8086.85
1627,8532.16
1628,9002.69
1629,9002.69
1630,9002.69
1631,9002.69
1632,8831.48
1633,8162.68
1634,7978.15
1635,7906.31
1636,7906.31
1637,7906.31
1638,7906.31
1639,7708.57
1640,7110.22
1641,6889.04
1642,6461.06
1643,6461.06
1644,5603.51
1645,4317.19
1646,6257.92
1647,7068.88
1648,7246.39
1649,7906.31
1650,7911.35
1651,7966.81
1652,7981.93
1653,7946.64
1654,7906.31
1655,7911.64
1656,8123.76
1657,8109.76
1658,7913.75
1659,7913.75
1660,7913.75
1661,7803.77
1662,7492.34
1663,7170.85
1664,6243.80
1665,4315.28
1666,4315.28
1667,4315.28
1668,4315.28
1669,4315.28
1670,4315.28
1671,6081.15
1672,7350.60
1673,7897.51
1674,7913.75
1675,8074.34
1676,8123.76
1677,8123.76
1678,8123.76
1679,8242.68
1680,9046.87
1681,9046.87
1682,8345.96
1683,7933.05
1684,7933.05
1685,7933.05
1686,7933.05
1687,7933.05
1688,7933.05
1689,7682.68
1690,7538.30
1691,7538.30
1692,7538.30
1693,7913.31
1694,7933.05
1695,7933.05
1696,8660.94
1697,9046.87
1698,9046.87
1699,9867.51
1700,9926.13
1701,9926.13
1702,9926.13
1703,9926.13
1704,9926.13
1705,9926.13
1706,9926.13
1707,9039.39
1708,7982.09
1709,7947.30
1710,7947.30
1711,7943.07
1712,7441.61
1713,7111.94
1714,6974.33
1715,6824.46
1716,6425.38
1717,6967.44
1718,7552.57
1719,7947.30
1720,7947.30
1721,8316.63
1722,8679.31
1723,9926.13
1724,9926.13
1725,8582.23
1726,8316.63
1727,8316.63
1728,8525.66
1729,8289.78
1730,8263.58
1731,8259.76
1732,8034.44
1733,8034.44
1734,8034.44
1735,7687.05
1736,7113.68
1737,7081.97
1738,6977.80
1739,6977.80
1740,6977.80
1741,7362.08
1742,7240.75
1743,7695.90
1744,8034.44
1745,8515.33
1746,9049.83
1747,9049.83
1748,9049.83
1749,8538.76
1750,8263.58
1751,8263.58
1752,8217.81
1753,8217.81
1754,8217.81
1755,8217.81
1756,7870.24
1757,7180.16
1758,7846.76
1759,7490.43
1760,7113.02
1761,6803.46
1762,6504.27
1763,6504.27
1764,6578.83
1765,7062.11
1766,7477.35
1767,8077.38
1768,8356.94
1769,9926.13
1770,9926.13
1771,9926.13
1772,9926.13
1773,7963.15
1774,7990.09
1775,7989.94
1776,8258.46
1777,8714.08
1778,8764.71
1779,8254.53
1780,8022.92
1781,8022.92
1782,8238.83
1783,7727.97
1784,7179.62
1785,7131.82
1786,7073.52
1787,6957.04
1788,6892.46
1789,7124.16
1790,7339.80
1791,8258.46
1792,8258.46
1793,8258.46
1794,8258.46
1795,8258.46
1796,7865.05
1797,7148.43
1798,7115.88
1799,7115.88
1800,7098.05
1801,6617.21
1802,6551.72
1803,6925.29
1804,6925.29
1805,6429.52
1806,6429.35
1807,6416.34
1808,5449.63
1809,4603.76
1810,4603.76
1811,4603.76
1812,3157.31
1813,3630.69
1814,4603.76
1815,4603.76
1816,5414.98
1817,6539.78
1818,6539.78
1819,6539.78
1820,6539.78
1821,6539.78
1822,6583.43
1823,7098.05
1824,7102.21
1825,7102.21
1826,7081.75
1827,6538.74
1828,6514.46
1829,6434.71
1830,6431.01
1831,5173.39
1832,4139.65
1833,2994.87
1834,2930.25
1835,2887.17
1836,2887.17
1837,2896.14
1838,3456.45
1839,4064.89
1840,4469.35
1841,6865.74
1842,7147.42
1843,7147.42
1844,7131.60
1845,6615.11
1846,6603.42
1847,6926.83
1848,6596.11
1849,6548.82
1850,6548.78
1851,6548.78
1852,6548.82
1853,6998.60
1854,7098.16
1855,6878.42
1856,6548.82
1857,6548.82
1858,6548.78
1859,6548.76
1860,6557.57
1861,7106.37
1862,7115.42
1863,7556.05
1864,8160.53
1865,8790.05
1866,8211.24
1867,8028.39
1868,7887.69
1869,7887.69
1870,7887.69
1871,7874.27
1872,7862.03
1873,7742.30
1874,7370.73
1875,7123.20
1876,7003.74
1877,6939.41
1878,6939.41
1879,6812.98
1880,6559.66
1881,6502.99
1882,6501.94
1883,6501.94
1884,4463.64
1885,6529.97
1886,6916.93
1887,7407.82
1888,7562.05
1889,8056.61
1890,8097.26
1891,7868.85
1892,7868.85
1893,7868.85
1894,7868.85
1895,7866.69
1896,7867.17
1897,7867.17
1898,7591.71
1899,7515.50
1900,7447.38
1901,7121.86
1902,7121.86
1903,7064.43
1904,6847.99
1905,6481.88
1906,6481.00
1907,4635.26
1908,6229.06
1909,5742.03
1910,5525.71
1911,7284.88
1912,7709.49
1913,7963.24
1914,7984.61
1915,7913.26
1916,7867.17
1917,7867.17
1918,7867.17
1919,7867.17
1920,7863.35
1921,7505.90
1922,7476.24
1923,7324.39
1924,7187.24
1925,7123.69
1926,7250.80
1927,7280.91
1928,6912.93
1929,6565.98
1930,5157.56
1931,5287.51
1932,6229.11
1933,5993.36
1934,7338.68
1935,7959.22
1936,7560.65
1937,6694.86
1938,6684.56
1939,7123.69
1940,7123.69
1941,7123.69
1942,7123.69
1943,7123.69
1944,7107.81
1945,7107.81
1946,7107.81
1947,7107.81
1948,6978.95
1949,6932.10
1950,6932.10
1951,6932.10
1952,6781.11
1953,5670.39
1954,5116.27
1955,6524.19
1956,6364.20
1957,4604.31
1958,5180.27
1959,6524.19
1960,6549.90
1961,6554.64
1962,5676.89
1963,4604.31
1964,4604.31
1965,4604.31
1966,4604.31
1967,4604.31
1968,4737.92
1969,4737.92
1970,5198.17
1971,6520.48
1972,6418.14
1973,6383.97
1974,6383.97
1975,5009.61
1976,4737.92
1977,4946.76
1978,4764.03
1979,4737.92
1980,4737.92
1981,5755.10
1982,6504.55
1983,6686.66
1984,7371.42
1985,7483.88
1986,7402.05
1987,7233.25
1988,7483.88
1989,7483.88
1990,7390.16
1991,7323.22
1992,7323.89
1993,7323.89
1994,7307.69
1995,7080.95
1996,7057.90
1997,6850.50
1998,6841.79
1999,6531.24
2000,6207.24
2001,5148.14
2002,6433.51
2003,6433.51
2004,6364.61
2005,4366.79
2006,4607.91
2007,5166.75
2008,6965.64
2009,7080.95
2010,6813.11
2011,6730.85
2012,7080.95
2013,7080.95
2014,7129.15
2015,7134.51
2016,7313.40
2017,7313.40
2018,7294.34
2019,7084.74
2020,7026.69
2021,6654.68
2022,6998.65
2023,6900.34
2024,6879.86
2025,6804.80
2026,6629.66
2027,6629.66
2028,6629.66
2029,6887.54
2030,7232.73
2031,8033.84
2032,8024.06
2033,7793.80
2034,7128.66
2035,7128.66
2036,7312.61
2037,7845.26
2038,7415.92
2039,7101.57
2040,7097.90
2041,7097.90
2042,7097.90
2043,6989.37
2044,6829.93
2045,6694.82
2046,6694.82
2047,6874.97
2048,6677.39
2049,6564.05
2050,6043.42
2051,6043.42
2052,6043.42
2053,6216.97
2054,6909.74
2055,7097.90
2056,7177.14
2057,7129.91
2058,7196.42
2059,7324.28
2060,7115.88
2061,7097.90
2062,7097.90
2063,7097.90
2064,7089.11
2065,7057.02
2066,6896.61
2067,6857.47
2068,6603.09
2069,6603.09
2070,6596.86
2071,6530.39
2072,6171.88
2073,5965.68
2074,5280.04
2075,4755.72
2076,4755.72
2077,5259.87
2078,6042.05
2079,6191.18
2080,6580.18
2081,7079.48
2082,7089.11
2083,7089.11
2084,7089.11
2085,7089.11
2086,6778.08
2087,6612.87
2088,6866.35
2089,6621.06
2090,6361.76
2091,6273.28
2092,5992.00
2093,5712.22
2094,5712.22
2095,5616.02
2096,4750.17
2097,4750.17
2098,4194.89
2099,2895.19
2100,2885.73
2101,2885.73
2102,4097.62
2103,4750.17
2104,4750.17
2105,5748.41
2106,6327.20
2107,6510.68
2108,6556.62
2109,6550.92
2110,6379.98
2111,6361.76
2112,6415.93
2113,6302.03
2114,5779.85
2115,5752.92
2116,5600.48
2117,4736.66
2118,4736.66
2119,4736.66
2120,3183.14
2121,2138.20
2122,2138.20
2123,2138.20
2124,2323.28
2125,4522.74
2126,4736.66
2127,5329.47
2128,5839.47
2129,6523.99
2130,6872.05
2131,7079.79
2132,7099.51
2133,7151.91
2134,7465.08
2135,7472.10
2136,7938.18
2137,7721.20
2138,7204.80
2139,7076.47
2140,7069.58
2141,6869.88
2142,6741.02
2143,6323.57
2144,6111.60
2145,5867.08
2146,5867.08
2147,6205.77
2148,6366.21
2149,6312.91
2150,6286.26
2151,6286.26
2152,6286.26
2153,6348.88
2154,6395.93
2155,6528.32
2156,6528.32
2157,6528.32
2158,6528.32
2159,6528.32
2160,6531.73
2161,6531.73
2162,6531.73
2163,6531.73
2164,6531.73
2165,6481.42
2166,6196.34
2167,5558.92
2168,4718.16
2169,4718.16
2170,4497.61
2171,3893.31
2172,2150.70
2173,2150.70
2174,3092.10
2175,4718.16
2176,5834.18
2177,6746.76
2178,6578.39
2179,6341.68
2180,6531.73
2181,6500.23
2182,6040.09
2183,5841.85
2184,5961.32
2185,5961.32
2186,5961.32
2187,5961.32
2188,5961.32
2189,5961.32
2190,5961.32
2191,5813.49
2192,4298.60
2193,4265.31
2194,2890.45
2195,2619.94
2196,2152.70
2197,2152.70
2198,2152.70
2199,3346.08
2200,4747.01
2201,6487.10
2202,6543.89
2203,6867.27
2204,7073.67
2205,7073.67
2206,6761.32
2207,6484.47
2208,6541.30
2209,6534.33
2210,6542.99
2211,6547.01
2212,6547.01
2213,6547.01
2214,6547.01
2215,6502.51
2216,5411.33
2217,4717.79
2218,4717.79
2219,4717.79
2220,3627.31
2221,2577.44
2222,4154.48
2223,4320.36
2224,4320.36
2225,6497.01
2226,6840.81
2227,7011.94
2228,7064.02
2229,7064.02
2230,7064.02
2231,6818.82
2232,6620.71
2233,6595.08
2234,6223.04
2235,4725.65
2236,4725.65
2237,5430.61
2238,6559.19
2239,6185.31
2240,4725.65
2241,2935.57
2242,2905.23
2243,2905.23
2244,2852.76
2245,2680.35
2246,3933.77
2247,4422.25
2248,4764.48
2249,6657.70
2250,6902.14
2251,7166.81
2252,7136.25
2253,7135.01
2254,7135.01
2255,7135.01
2256,7149.36
2257,7075.12
2258,7012.13
2259,6880.59
2260,6639.80
2261,6639.80
2262,6852.80
2263,6485.62
2264,6255.76
2265,4724.48
2266,3952.48
2267,3475.85
2268,4724.48
2269,4724.48
2270,4947.21
2271,6697.00
2272,7149.36
2273,7605.02
2274,7869.88
2275,7869.88
2276,7869.88
2277,7869.88
2278,7893.55
2279,7904.42
2280,7560.93
2281,7486.51
2282,7696.24
2283,7892.44
2284,7513.57
2285,7486.51
2286,7256.04
2287,7079.79
2288,7079.79
2289,6114.03
2290,5874.84
2291,4724.88
2292,4724.88
2293,5598.89
2294,6952.19
2295,7174.69
2296,7669.18
2297,7896.46
2298,7898.47
2299,7898.47
2300,7898.47
2301,7898.47
2302,7898.47
2303,7898.47
2304,7845.93
2305,7542.71
2306,7466.81
2307,7466.68
2308,7466.68
2309,7466.68
2310,7412.59
2311,6988.26
2312,6567.99
2313,6720.79
2314,6439.46
2315,6439.46
2316,5580.77
2317,4832.88
2318,6960.99
2319,7088.65
2320,7263.84
2321,7456.72
2322,7466.91
2323,7466.91
2324,7466.91
2325,7466.91
2326,7466.91
2327,7751.17
2328,7862.46
2329,7616.36
2330,7404.24
2331,7393.80
2332,7258.28
2333,7258.28
2334,7049.19
2335,6480.96
2336,4772.04
2337,4772.04
2338,4564.13
2339,3720.11
2340,2810.60
2341,3619.01
2342,3586.32
2343,4259.44
2344,6965.74
2345,7000.95
2346,7140.31
2347,7392.53
2348,7403.48
2349,7403.48
2350,7403.48
2351,7403.48
2352,7401.73
2353,7365.01
2354,7254.85
2355,7087.50
2356,7075.55
2357,7063.47
2358,7073.00
2359,7058.01
2360,6990.00
2361,6360.95
2362,5532.19
2363,6856.36
2364,4909.15
2365,4779.55
2366,7092.77
2367,7362.69
2368,6913.69
2369,7025.33
2370,6880.50
2371,6955.93
2372,5817.96
2373,6856.36
2374,6856.36
2375,6738.83
2376,6431.28
2377,6431.28
2378,6431.28
2379,6431.28
2380,6361.04
2381,6357.34
2382,6357.34
2383,5350.23
2384,5058.70
2385,4758.82
2386,2808.86
2387,2786.00
2388,2388.64
2389,3303.89
2390,4767.17
2391,4767.17
2392,4767.17
2393,4767.17
2394,4767.17
2395,5915.57
2396,6489.77
2397,6434.44
2398,6357.34
2399,6357.34
2400,4868.00
2401,4761.99
2402,4761.99
2403,4761.99
2404,4761.99
2405,4761.99
2406,4761.99
2407,4668.88
2408,3952.83
2409,2879.49
2410,2785.36
2411,2782.12
2412,2782.12
2413,4074.72
2414,4761.99
2415,4761.99
2416,4761.99
2417,4903.13
2418,6879.17
2419,6835.99
2420,6955.49
2421,6586.70
2422,6438.98
2423,6409.62
2424,6448.09
2425,6448.09
2426,4916.49
2427,4746.31
2428,4746.31
2429,4746.31
2430,4740.26
2431,3904.58
2432,2872.48
2433,2872.48
2434,2872.48
2435,2842.23
2436,2872.48
2437,2872.48
2438,4155.28
2439,4936.05
2440,6900.22
2441,7008.41
2442,6903.72
2443,7367.90
2444,7388.65
2445,7388.65
2446,7340.87
2447,7211.67
2448,7151.79
2449,7151.79
2450,7141.81
2451,6828.49
2452,6726.90
2453,6349.93
2454,5757.63
2455,4762.07
2456,4762.07
2457,4690.30
2458,4732.16
2459,4762.07
2460,4762.07
2461,4762.07
2462,4762.07
2463,4762.07
2464,7024.85
2465,7151.79
2466,6837.61
2467,7055.70
2468,7151.79
2469,7151.79
2470,7151.79
2471,7151.79
2472,7250.04
2473,7250.04
2474,7250.04
2475,7167.97
2476,6924.27
2477,6812.07
2478,6746.79
2479,5096.45
2480,4181.85
2481,4181.85
2482,4181.85
2483,4181.85
2484,3176.14
2485,2964.84
2486,5482.77
2487,4443.81
2488,5238.47
2489,6464.88
2490,6415.02
2491,6688.77
2492,5292.92
2493,4181.85
2494,4181.85
2495,4181.85
2496,4172.76
2497,4172.76
2498,4172.76
2499,4172.76
2500,4172.76
2501,4172.76
2502,3934.09
2503,2876.86
2504,2843.70
2505,2366.51
2506,2212.42
2507,2212.42
2508,2277.00
2509,2943.14
2510,2523.61
2511,2212.42
2512,3282.29
2513,4100.84
2514,4172.76
2515,4172.76
2516,4172.76
2517,4172.76
2518,4172.76
2519,4172.76
2520,4182.17
2521,4182.17
2522,4182.17
2523,4182.17
2524,4182.17
2525,4182.17
2526,4182.17
2527,4182.17
2528,4182.17
2529,3767.75
2530,2978.84
2531,3009.77
2532,3732.75
2533,3947.69
2534,4182.17
2535,6522.62
2536,7091.74
2537,7088.93
2538,7013.57
2539,7012.79
2540,7179.77
2541,7192.98
2542,7088.93
2543,7088.93
2544,7015.70
